state,year,quarter,registeredUsers,appOpens,brand,count,percentage
andaman-&-nicobar-islands,2018,1,6740,0,Xiaomi,1665,0.247
andaman-&-nicobar-islands,2018,1,6740,0,Samsung,1445,0.214
andaman-&-nicobar-islands,2018,1,6740,0,Vivo,982,0.146
andaman-&-nicobar-islands,2018,1,6740,0,Oppo,501,0.074
andaman-&-nicobar-islands,2018,1,6740,0,OnePlus,332,0.049
andaman-&-nicobar-islands,2018,1,6740,0,Realme,316,0.047
andaman-&-nicobar-islands,2018,1,6740,0,Apple,229,0.034
andaman-&-nicobar-islands,2018,1,6740,0,Motorola,226,0.034
andaman-&-nicobar-islands,2018,1,6740,0,Lenovo,202,0.03
andaman-&-nicobar-islands,2018,1,6740,0,Huawei,158,0.023
andaman-&-nicobar-islands,2018,1,6740,0,Others,684,0.101
andaman-&-nicobar-islands,2018,2,9405,0,Xiaomi,2303,0.245
andaman-&-nicobar-islands,2018,2,9405,0,Samsung,1923,0.204
andaman-&-nicobar-islands,2018,2,9405,0,Vivo,1523,0.162
andaman-&-nicobar-islands,2018,2,9405,0,Oppo,708,0.075
andaman-&-nicobar-islands,2018,2,9405,0,OnePlus,466,0.05
andaman-&-nicobar-islands,2018,2,9405,0,Realme,465,0.049
andaman-&-nicobar-islands,2018,2,9405,0,Motorola,319,0.034
andaman-&-nicobar-islands,2018,2,9405,0,Apple,308,0.033
andaman-&-nicobar-islands,2018,2,9405,0,Lenovo,244,0.026
andaman-&-nicobar-islands,2018,2,9405,0,Huawei,230,0.024
andaman-&-nicobar-islands,2018,2,9405,0,Others,916,0.097
andaman-&-nicobar-islands,2018,3,12149,0,Xiaomi,2950,0.243
andaman-&-nicobar-islands,2018,3,12149,0,Samsung,2409,0.198
andaman-&-nicobar-islands,2018,3,12149,0,Vivo,2063,0.17
andaman-&-nicobar-islands,2018,3,12149,0,Oppo,988,0.081
andaman-&-nicobar-islands,2018,3,12149,0,OnePlus,617,0.051
andaman-&-nicobar-islands,2018,3,12149,0,Realme,603,0.05
andaman-&-nicobar-islands,2018,3,12149,0,Motorola,390,0.032
andaman-&-nicobar-islands,2018,3,12149,0,Apple,371,0.031
andaman-&-nicobar-islands,2018,3,12149,0,Huawei,314,0.026
andaman-&-nicobar-islands,2018,3,12149,0,Lenovo,299,0.025
andaman-&-nicobar-islands,2018,3,12149,0,Others,1145,0.094
andaman-&-nicobar-islands,2018,4,15222,0,Xiaomi,3719,0.244
andaman-&-nicobar-islands,2018,4,15222,0,Samsung,2936,0.193
andaman-&-nicobar-islands,2018,4,15222,0,Vivo,2742,0.18
andaman-&-nicobar-islands,2018,4,15222,0,Oppo,1268,0.083
andaman-&-nicobar-islands,2018,4,15222,0,Realme,760,0.05
andaman-&-nicobar-islands,2018,4,15222,0,OnePlus,721,0.047
andaman-&-nicobar-islands,2018,4,15222,0,Motorola,474,0.031
andaman-&-nicobar-islands,2018,4,15222,0,Apple,455,0.03
andaman-&-nicobar-islands,2018,4,15222,0,Huawei,398,0.026
andaman-&-nicobar-islands,2018,4,15222,0,Lenovo,377,0.025
andaman-&-nicobar-islands,2018,4,15222,0,Others,1372,0.09
andaman-&-nicobar-islands,2019,1,18596,0,Xiaomi,4576,0.246
andaman-&-nicobar-islands,2019,1,18596,0,Samsung,3567,0.192
andaman-&-nicobar-islands,2019,1,18596,0,Vivo,3420,0.184
andaman-&-nicobar-islands,2019,1,18596,0,Oppo,1600,0.086
andaman-&-nicobar-islands,2019,1,18596,0,Realme,897,0.048
andaman-&-nicobar-islands,2019,1,18596,0,OnePlus,855,0.046
andaman-&-nicobar-islands,2019,1,18596,0,Motorola,561,0.03
andaman-&-nicobar-islands,2019,1,18596,0,Apple,515,0.028
andaman-&-nicobar-islands,2019,1,18596,0,Huawei,515,0.028
andaman-&-nicobar-islands,2019,1,18596,0,Lenovo,426,0.023
andaman-&-nicobar-islands,2019,1,18596,0,Others,1664,0.089
andaman-&-nicobar-islands,2019,2,21731,52640,Xiaomi,5296,0.244
andaman-&-nicobar-islands,2019,2,21731,52640,Samsung,4165,0.192
andaman-&-nicobar-islands,2019,2,21731,52640,Vivo,4102,0.189
andaman-&-nicobar-islands,2019,2,21731,52640,Oppo,1905,0.088
andaman-&-nicobar-islands,2019,2,21731,52640,Realme,1012,0.047
andaman-&-nicobar-islands,2019,2,21731,52640,OnePlus,950,0.044
andaman-&-nicobar-islands,2019,2,21731,52640,Huawei,644,0.03
andaman-&-nicobar-islands,2019,2,21731,52640,Motorola,630,0.029
andaman-&-nicobar-islands,2019,2,21731,52640,Apple,569,0.026
andaman-&-nicobar-islands,2019,2,21731,52640,Lenovo,477,0.022
andaman-&-nicobar-islands,2019,2,21731,52640,Others,1981,0.091
andaman-&-nicobar-islands,2019,3,23931,171107,Xiaomi,5819,0.243
andaman-&-nicobar-islands,2019,3,23931,171107,Vivo,4685,0.196
andaman-&-nicobar-islands,2019,3,23931,171107,Samsung,4508,0.188
andaman-&-nicobar-islands,2019,3,23931,171107,Oppo,2108,0.088
andaman-&-nicobar-islands,2019,3,23931,171107,Realme,1158,0.048
andaman-&-nicobar-islands,2019,3,23931,171107,OnePlus,1045,0.044
andaman-&-nicobar-islands,2019,3,23931,171107,Huawei,725,0.03
andaman-&-nicobar-islands,2019,3,23931,171107,Motorola,660,0.028
andaman-&-nicobar-islands,2019,3,23931,171107,Apple,630,0.026
andaman-&-nicobar-islands,2019,3,23931,171107,Lenovo,483,0.02
andaman-&-nicobar-islands,2019,3,23931,171107,Others,2110,0.088
andaman-&-nicobar-islands,2019,4,25960,177012,Xiaomi,6259,0.241
andaman-&-nicobar-islands,2019,4,25960,177012,Vivo,5190,0.2
andaman-&-nicobar-islands,2019,4,25960,177012,Samsung,4900,0.189
andaman-&-nicobar-islands,2019,4,25960,177012,Oppo,2329,0.09
andaman-&-nicobar-islands,2019,4,25960,177012,Realme,1329,0.051
andaman-&-nicobar-islands,2019,4,25960,177012,OnePlus,1124,0.043
andaman-&-nicobar-islands,2019,4,25960,177012,Huawei,798,0.031
andaman-&-nicobar-islands,2019,4,25960,177012,Motorola,682,0.026
andaman-&-nicobar-islands,2019,4,25960,177012,Apple,678,0.026
andaman-&-nicobar-islands,2019,4,25960,177012,Lenovo,488,0.019
andaman-&-nicobar-islands,2019,4,25960,177012,Others,2183,0.084
andaman-&-nicobar-islands,2020,1,28368,193586,Xiaomi,6803,0.24
andaman-&-nicobar-islands,2020,1,28368,193586,Vivo,5880,0.207
andaman-&-nicobar-islands,2020,1,28368,193586,Samsung,5335,0.188
andaman-&-nicobar-islands,2020,1,28368,193586,Oppo,2557,0.09
andaman-&-nicobar-islands,2020,1,28368,193586,Realme,1511,0.053
andaman-&-nicobar-islands,2020,1,28368,193586,OnePlus,1184,0.042
andaman-&-nicobar-islands,2020,1,28368,193586,Huawei,891,0.031
andaman-&-nicobar-islands,2020,1,28368,193586,Apple,735,0.026
andaman-&-nicobar-islands,2020,1,28368,193586,Motorola,715,0.025
andaman-&-nicobar-islands,2020,1,28368,193586,Lenovo,500,0.018
andaman-&-nicobar-islands,2020,1,28368,193586,Others,2257,0.08
andaman-&-nicobar-islands,2020,2,32710,305072,Xiaomi,7805,0.239
andaman-&-nicobar-islands,2020,2,32710,305072,Vivo,7122,0.218
andaman-&-nicobar-islands,2020,2,32710,305072,Samsung,6030,0.184
andaman-&-nicobar-islands,2020,2,32710,305072,Oppo,2976,0.091
andaman-&-nicobar-islands,2020,2,32710,305072,Realme,1761,0.054
andaman-&-nicobar-islands,2020,2,32710,305072,OnePlus,1271,0.039
andaman-&-nicobar-islands,2020,2,32710,305072,Huawei,1005,0.031
andaman-&-nicobar-islands,2020,2,32710,305072,Apple,792,0.024
andaman-&-nicobar-islands,2020,2,32710,305072,Motorola,779,0.024
andaman-&-nicobar-islands,2020,2,32710,305072,Lenovo,552,0.017
andaman-&-nicobar-islands,2020,2,32710,305072,Others,2617,0.08
andaman-&-nicobar-islands,2020,3,41335,515565,Xiaomi,9794,0.237
andaman-&-nicobar-islands,2020,3,41335,515565,Vivo,9556,0.231
andaman-&-nicobar-islands,2020,3,41335,515565,Samsung,7572,0.183
andaman-&-nicobar-islands,2020,3,41335,515565,Oppo,3730,0.09
andaman-&-nicobar-islands,2020,3,41335,515565,Realme,2285,0.055
andaman-&-nicobar-islands,2020,3,41335,515565,OnePlus,1440,0.035
andaman-&-nicobar-islands,2020,3,41335,515565,Huawei,1213,0.029
andaman-&-nicobar-islands,2020,3,41335,515565,Motorola,907,0.022
andaman-&-nicobar-islands,2020,3,41335,515565,Apple,870,0.021
andaman-&-nicobar-islands,2020,3,41335,515565,Lenovo,606,0.015
andaman-&-nicobar-islands,2020,3,41335,515565,Others,3362,0.081
andaman-&-nicobar-islands,2020,4,52396,887208,Xiaomi,12398,0.237
andaman-&-nicobar-islands,2020,4,52396,887208,Vivo,12275,0.234
andaman-&-nicobar-islands,2020,4,52396,887208,Samsung,9938,0.19
andaman-&-nicobar-islands,2020,4,52396,887208,Oppo,4723,0.09
andaman-&-nicobar-islands,2020,4,52396,887208,Realme,2996,0.057
andaman-&-nicobar-islands,2020,4,52396,887208,OnePlus,1638,0.031
andaman-&-nicobar-islands,2020,4,52396,887208,Huawei,1472,0.028
andaman-&-nicobar-islands,2020,4,52396,887208,Motorola,1032,0.02
andaman-&-nicobar-islands,2020,4,52396,887208,Apple,973,0.019
andaman-&-nicobar-islands,2020,4,52396,887208,Lenovo,708,0.014
andaman-&-nicobar-islands,2020,4,52396,887208,Others,4243,0.081
andaman-&-nicobar-islands,2021,1,57758,1004336,Vivo,13812,0.239
andaman-&-nicobar-islands,2021,1,57758,1004336,Xiaomi,13714,0.237
andaman-&-nicobar-islands,2021,1,57758,1004336,Samsung,10861,0.188
andaman-&-nicobar-islands,2021,1,57758,1004336,Oppo,5158,0.089
andaman-&-nicobar-islands,2021,1,57758,1004336,Realme,3419,0.059
andaman-&-nicobar-islands,2021,1,57758,1004336,OnePlus,1773,0.031
andaman-&-nicobar-islands,2021,1,57758,1004336,Huawei,1575,0.027
andaman-&-nicobar-islands,2021,1,57758,1004336,Motorola,1062,0.018
andaman-&-nicobar-islands,2021,1,57758,1004336,Apple,1056,0.018
andaman-&-nicobar-islands,2021,1,57758,1004336,Tecno,796,0.014
andaman-&-nicobar-islands,2021,1,57758,1004336,Others,4532,0.078
andaman-&-nicobar-islands,2021,2,62095,2248223,Vivo,15056,0.242
andaman-&-nicobar-islands,2021,2,62095,2248223,Xiaomi,14788,0.238
andaman-&-nicobar-islands,2021,2,62095,2248223,Samsung,11476,0.185
andaman-&-nicobar-islands,2021,2,62095,2248223,Oppo,5456,0.088
andaman-&-nicobar-islands,2021,2,62095,2248223,Realme,4034,0.065
andaman-&-nicobar-islands,2021,2,62095,2248223,OnePlus,1981,0.032
andaman-&-nicobar-islands,2021,2,62095,2248223,Huawei,1559,0.025
andaman-&-nicobar-islands,2021,2,62095,2248223,Apple,1153,0.019
andaman-&-nicobar-islands,2021,2,62095,2248223,Motorola,1054,0.017
andaman-&-nicobar-islands,2021,2,62095,2248223,Tecno,974,0.016
andaman-&-nicobar-islands,2021,2,62095,2248223,Others,4564,0.074
andaman-&-nicobar-islands,2021,3,66982,3121625,Vivo,16411,0.245
andaman-&-nicobar-islands,2021,3,66982,3121625,Xiaomi,15938,0.238
andaman-&-nicobar-islands,2021,3,66982,3121625,Samsung,12028,0.18
andaman-&-nicobar-islands,2021,3,66982,3121625,Oppo,5853,0.087
andaman-&-nicobar-islands,2021,3,66982,3121625,Realme,4808,0.072
andaman-&-nicobar-islands,2021,3,66982,3121625,OnePlus,2306,0.034
andaman-&-nicobar-islands,2021,3,66982,3121625,Huawei,1567,0.023
andaman-&-nicobar-islands,2021,3,66982,3121625,Apple,1283,0.019
andaman-&-nicobar-islands,2021,3,66982,3121625,Tecno,1178,0.018
andaman-&-nicobar-islands,2021,3,66982,3121625,Motorola,1017,0.015
andaman-&-nicobar-islands,2021,3,66982,3121625,Others,4593,0.069
andaman-&-nicobar-islands,2021,4,71780,2112910,Vivo,17597,0.245
andaman-&-nicobar-islands,2021,4,71780,2112910,Xiaomi,16968,0.236
andaman-&-nicobar-islands,2021,4,71780,2112910,Samsung,12574,0.175
andaman-&-nicobar-islands,2021,4,71780,2112910,Oppo,6127,0.085
andaman-&-nicobar-islands,2021,4,71780,2112910,Realme,5830,0.081
andaman-&-nicobar-islands,2021,4,71780,2112910,OnePlus,2691,0.037
andaman-&-nicobar-islands,2021,4,71780,2112910,Apple,1490,0.021
andaman-&-nicobar-islands,2021,4,71780,2112910,Huawei,1459,0.02
andaman-&-nicobar-islands,2021,4,71780,2112910,Tecno,1417,0.02
andaman-&-nicobar-islands,2021,4,71780,2112910,Motorola,1055,0.015
andaman-&-nicobar-islands,2021,4,71780,2112910,Others,4572,0.064
andaman-&-nicobar-islands,2022,1,76288,3847407,Vivo,18688,0.245
andaman-&-nicobar-islands,2022,1,76288,3847407,Xiaomi,17957,0.235
andaman-&-nicobar-islands,2022,1,76288,3847407,Samsung,12955,0.17
andaman-&-nicobar-islands,2022,1,76288,3847407,Realme,6769,0.089
andaman-&-nicobar-islands,2022,1,76288,3847407,Oppo,6461,0.085
andaman-&-nicobar-islands,2022,1,76288,3847407,OnePlus,3005,0.039
andaman-&-nicobar-islands,2022,1,76288,3847407,Tecno,1770,0.023
andaman-&-nicobar-islands,2022,1,76288,3847407,Apple,1634,0.021
andaman-&-nicobar-islands,2022,1,76288,3847407,Huawei,1441,0.019
andaman-&-nicobar-islands,2022,1,76288,3847407,Motorola,1050,0.014
andaman-&-nicobar-islands,2022,1,76288,3847407,Others,4558,0.06
andhra-pradesh,2018,1,3336450,0,Xiaomi,836581,0.251
andhra-pradesh,2018,1,3336450,0,Samsung,683687,0.205
andhra-pradesh,2018,1,3336450,0,Vivo,425959,0.128
andhra-pradesh,2018,1,3336450,0,Oppo,304487,0.091
andhra-pradesh,2018,1,3336450,0,Realme,236646,0.071
andhra-pradesh,2018,1,3336450,0,Motorola,129739,0.039
andhra-pradesh,2018,1,3336450,0,OnePlus,129421,0.039
andhra-pradesh,2018,1,3336450,0,Apple,123274,0.037
andhra-pradesh,2018,1,3336450,0,Lenovo,84138,0.025
andhra-pradesh,2018,1,3336450,0,Huawei,76654,0.023
andhra-pradesh,2018,1,3336450,0,Others,305864,0.092
andhra-pradesh,2018,2,4402540,0,Xiaomi,1113800,0.253
andhra-pradesh,2018,2,4402540,0,Samsung,903290,0.205
andhra-pradesh,2018,2,4402540,0,Vivo,586965,0.133
andhra-pradesh,2018,2,4402540,0,Oppo,410549,0.093
andhra-pradesh,2018,2,4402540,0,Realme,305964,0.069
andhra-pradesh,2018,2,4402540,0,Motorola,169847,0.039
andhra-pradesh,2018,2,4402540,0,OnePlus,155418,0.035
andhra-pradesh,2018,2,4402540,0,Apple,151847,0.034
andhra-pradesh,2018,2,4402540,0,Lenovo,107441,0.024
andhra-pradesh,2018,2,4402540,0,Huawei,102929,0.023
andhra-pradesh,2018,2,4402540,0,Others,394490,0.09
andhra-pradesh,2018,3,5427617,0,Xiaomi,1385112,0.255
andhra-pradesh,2018,3,5427617,0,Samsung,1103186,0.203
andhra-pradesh,2018,3,5427617,0,Vivo,761793,0.14
andhra-pradesh,2018,3,5427617,0,Oppo,518120,0.095
andhra-pradesh,2018,3,5427617,0,Realme,379712,0.07
andhra-pradesh,2018,3,5427617,0,Motorola,203756,0.038
andhra-pradesh,2018,3,5427617,0,OnePlus,181364,0.033
andhra-pradesh,2018,3,5427617,0,Apple,175343,0.032
andhra-pradesh,2018,3,5427617,0,Huawei,134429,0.025
andhra-pradesh,2018,3,5427617,0,Lenovo,122489,0.023
andhra-pradesh,2018,3,5427617,0,Others,462313,0.085
andhra-pradesh,2018,4,6857409,0,Xiaomi,1753802,0.256
andhra-pradesh,2018,4,6857409,0,Samsung,1388061,0.202
andhra-pradesh,2018,4,6857409,0,Vivo,1011185,0.147
andhra-pradesh,2018,4,6857409,0,Oppo,675093,0.098
andhra-pradesh,2018,4,6857409,0,Realme,476746,0.07
andhra-pradesh,2018,4,6857409,0,Motorola,250601,0.037
andhra-pradesh,2018,4,6857409,0,OnePlus,210161,0.031
andhra-pradesh,2018,4,6857409,0,Apple,209737,0.031
andhra-pradesh,2018,4,6857409,0,Huawei,176237,0.026
andhra-pradesh,2018,4,6857409,0,Lenovo,149583,0.022
andhra-pradesh,2018,4,6857409,0,Others,556203,0.081
andhra-pradesh,2019,1,8283019,0,Xiaomi,2110547,0.255
andhra-pradesh,2019,1,8283019,0,Samsung,1688342,0.204
andhra-pradesh,2019,1,8283019,0,Vivo,1262871,0.152
andhra-pradesh,2019,1,8283019,0,Oppo,835541,0.101
andhra-pradesh,2019,1,8283019,0,Realme,564832,0.068
andhra-pradesh,2019,1,8283019,0,Motorola,291830,0.035
andhra-pradesh,2019,1,8283019,0,Apple,241108,0.029
andhra-pradesh,2019,1,8283019,0,OnePlus,237269,0.029
andhra-pradesh,2019,1,8283019,0,Huawei,220082,0.027
andhra-pradesh,2019,1,8283019,0,Lenovo,171471,0.021
andhra-pradesh,2019,1,8283019,0,Others,659126,0.08
andhra-pradesh,2019,2,9389003,81375251,Xiaomi,2389374,0.254
andhra-pradesh,2019,2,9389003,81375251,Samsung,1914378,0.204
andhra-pradesh,2019,2,9389003,81375251,Vivo,1466695,0.156
andhra-pradesh,2019,2,9389003,81375251,Oppo,963352,0.103
andhra-pradesh,2019,2,9389003,81375251,Realme,641519,0.068
andhra-pradesh,2019,2,9389003,81375251,Motorola,324778,0.035
andhra-pradesh,2019,2,9389003,81375251,Apple,264860,0.028
andhra-pradesh,2019,2,9389003,81375251,OnePlus,254273,0.027
andhra-pradesh,2019,2,9389003,81375251,Huawei,250859,0.027
andhra-pradesh,2019,2,9389003,81375251,Lenovo,189151,0.02
andhra-pradesh,2019,2,9389003,81375251,Others,729764,0.078
andhra-pradesh,2019,3,10458693,310953542,Xiaomi,2656468,0.254
andhra-pradesh,2019,3,10458693,310953542,Samsung,2123659,0.203
andhra-pradesh,2019,3,10458693,310953542,Vivo,1674109,0.16
andhra-pradesh,2019,3,10458693,310953542,Oppo,1087660,0.104
andhra-pradesh,2019,3,10458693,310953542,Realme,727964,0.07
andhra-pradesh,2019,3,10458693,310953542,Motorola,348910,0.033
andhra-pradesh,2019,3,10458693,310953542,Apple,286412,0.027
andhra-pradesh,2019,3,10458693,310953542,Huawei,282587,0.027
andhra-pradesh,2019,3,10458693,310953542,OnePlus,271100,0.026
andhra-pradesh,2019,3,10458693,310953542,Lenovo,194180,0.019
andhra-pradesh,2019,3,10458693,310953542,Others,805644,0.077
andhra-pradesh,2019,4,11757883,411201518,Xiaomi,2985953,0.254
andhra-pradesh,2019,4,11757883,411201518,Samsung,2379139,0.202
andhra-pradesh,2019,4,11757883,411201518,Vivo,1922141,0.163
andhra-pradesh,2019,4,11757883,411201518,Oppo,1241235,0.106
andhra-pradesh,2019,4,11757883,411201518,Realme,844668,0.072
andhra-pradesh,2019,4,11757883,411201518,Motorola,381692,0.032
andhra-pradesh,2019,4,11757883,411201518,Huawei,317290,0.027
andhra-pradesh,2019,4,11757883,411201518,Apple,308354,0.026
andhra-pradesh,2019,4,11757883,411201518,OnePlus,286412,0.024
andhra-pradesh,2019,4,11757883,411201518,Lenovo,208785,0.018
andhra-pradesh,2019,4,11757883,411201518,Others,882214,0.075
andhra-pradesh,2020,1,13022060,486513773,Xiaomi,3307542,0.254
andhra-pradesh,2020,1,13022060,486513773,Samsung,2622762,0.201
andhra-pradesh,2020,1,13022060,486513773,Vivo,2165012,0.166
andhra-pradesh,2020,1,13022060,486513773,Oppo,1387060,0.107
andhra-pradesh,2020,1,13022060,486513773,Realme,960418,0.074
andhra-pradesh,2020,1,13022060,486513773,Motorola,411062,0.032
andhra-pradesh,2020,1,13022060,486513773,Huawei,348324,0.027
andhra-pradesh,2020,1,13022060,486513773,Apple,329329,0.025
andhra-pradesh,2020,1,13022060,486513773,OnePlus,298911,0.023
andhra-pradesh,2020,1,13022060,486513773,Lenovo,227154,0.017
andhra-pradesh,2020,1,13022060,486513773,Others,964486,0.074
andhra-pradesh,2020,2,14319675,494341698,Xiaomi,3635594,0.254
andhra-pradesh,2020,2,14319675,494341698,Samsung,2888149,0.202
andhra-pradesh,2020,2,14319675,494341698,Vivo,2409399,0.168
andhra-pradesh,2020,2,14319675,494341698,Oppo,1535129,0.107
andhra-pradesh,2020,2,14319675,494341698,Realme,1072165,0.075
andhra-pradesh,2020,2,14319675,494341698,Motorola,445380,0.031
andhra-pradesh,2020,2,14319675,494341698,Huawei,379220,0.026
andhra-pradesh,2020,2,14319675,494341698,Apple,348938,0.024
andhra-pradesh,2020,2,14319675,494341698,OnePlus,309208,0.022
andhra-pradesh,2020,2,14319675,494341698,Lenovo,243288,0.017
andhra-pradesh,2020,2,14319675,494341698,Others,1053205,0.074
andhra-pradesh,2020,3,15692405,696300382,Xiaomi,3978789,0.254
andhra-pradesh,2020,3,15692405,696300382,Samsung,3154020,0.201
andhra-pradesh,2020,3,15692405,696300382,Vivo,2687996,0.171
andhra-pradesh,2020,3,15692405,696300382,Oppo,1695723,0.108
andhra-pradesh,2020,3,15692405,696300382,Realme,1207622,0.077
andhra-pradesh,2020,3,15692405,696300382,Motorola,477313,0.03
andhra-pradesh,2020,3,15692405,696300382,Huawei,408520,0.026
andhra-pradesh,2020,3,15692405,696300382,Apple,370327,0.024
andhra-pradesh,2020,3,15692405,696300382,OnePlus,322028,0.021
andhra-pradesh,2020,3,15692405,696300382,Lenovo,260912,0.017
andhra-pradesh,2020,3,15692405,696300382,Others,1129155,0.072
andhra-pradesh,2020,4,17076565,869078538,Xiaomi,4325662,0.253
andhra-pradesh,2020,4,17076565,869078538,Samsung,3419866,0.2
andhra-pradesh,2020,4,17076565,869078538,Vivo,2950572,0.173
andhra-pradesh,2020,4,17076565,869078538,Oppo,1856052,0.109
andhra-pradesh,2020,4,17076565,869078538,Realme,1361491,0.08
andhra-pradesh,2020,4,17076565,869078538,Motorola,506158,0.03
andhra-pradesh,2020,4,17076565,869078538,Huawei,437125,0.026
andhra-pradesh,2020,4,17076565,869078538,Apple,394191,0.023
andhra-pradesh,2020,4,17076565,869078538,OnePlus,336518,0.02
andhra-pradesh,2020,4,17076565,869078538,Lenovo,276671,0.016
andhra-pradesh,2020,4,17076565,869078538,Others,1212259,0.071
andhra-pradesh,2021,1,18363733,957709447,Xiaomi,4644641,0.253
andhra-pradesh,2021,1,18363733,957709447,Samsung,3635596,0.198
andhra-pradesh,2021,1,18363733,957709447,Vivo,3245151,0.177
andhra-pradesh,2021,1,18363733,957709447,Oppo,2010506,0.109
andhra-pradesh,2021,1,18363733,957709447,Realme,1531645,0.083
andhra-pradesh,2021,1,18363733,957709447,Motorola,518115,0.028
andhra-pradesh,2021,1,18363733,957709447,Huawei,455604,0.025
andhra-pradesh,2021,1,18363733,957709447,Apple,421002,0.023
andhra-pradesh,2021,1,18363733,957709447,OnePlus,355922,0.019
andhra-pradesh,2021,1,18363733,957709447,Lenovo,277980,0.015
andhra-pradesh,2021,1,18363733,957709447,Others,1267571,0.069
andhra-pradesh,2021,2,19620905,1044705436,Xiaomi,4937684,0.252
andhra-pradesh,2021,2,19620905,1044705436,Samsung,3798250,0.194
andhra-pradesh,2021,2,19620905,1044705436,Vivo,3572140,0.182
andhra-pradesh,2021,2,19620905,1044705436,Oppo,2173037,0.111
andhra-pradesh,2021,2,19620905,1044705436,Realme,1817804,0.093
andhra-pradesh,2021,2,19620905,1044705436,Motorola,503072,0.026
andhra-pradesh,2021,2,19620905,1044705436,Apple,450689,0.023
andhra-pradesh,2021,2,19620905,1044705436,Huawei,440324,0.022
andhra-pradesh,2021,2,19620905,1044705436,OnePlus,394851,0.02
andhra-pradesh,2021,2,19620905,1044705436,Lenovo,261201,0.013
andhra-pradesh,2021,2,19620905,1044705436,Others,1271853,0.065
andhra-pradesh,2021,3,21059898,1258536879,Xiaomi,5256707,0.25
andhra-pradesh,2021,3,21059898,1258536879,Vivo,3981492,0.189
andhra-pradesh,2021,3,21059898,1258536879,Samsung,3911188,0.186
andhra-pradesh,2021,3,21059898,1258536879,Oppo,2382363,0.113
andhra-pradesh,2021,3,21059898,1258536879,Realme,2134616,0.101
andhra-pradesh,2021,3,21059898,1258536879,Motorola,486971,0.023
andhra-pradesh,2021,3,21059898,1258536879,Apple,480993,0.023
andhra-pradesh,2021,3,21059898,1258536879,OnePlus,459011,0.022
andhra-pradesh,2021,3,21059898,1258536879,Huawei,435214,0.021
andhra-pradesh,2021,3,21059898,1258536879,Lenovo,245241,0.012
andhra-pradesh,2021,3,21059898,1258536879,Others,1286102,0.061
andhra-pradesh,2021,4,22489029,1447717601,Xiaomi,5518238,0.245
andhra-pradesh,2021,4,22489029,1447717601,Vivo,4381023,0.195
andhra-pradesh,2021,4,22489029,1447717601,Samsung,4017419,0.179
andhra-pradesh,2021,4,22489029,1447717601,Oppo,2580845,0.115
andhra-pradesh,2021,4,22489029,1447717601,Realme,2528884,0.112
andhra-pradesh,2021,4,22489029,1447717601,Apple,544986,0.024
andhra-pradesh,2021,4,22489029,1447717601,OnePlus,525373,0.023
andhra-pradesh,2021,4,22489029,1447717601,Motorola,474422,0.021
andhra-pradesh,2021,4,22489029,1447717601,Huawei,409934,0.018
andhra-pradesh,2021,4,22489029,1447717601,Lenovo,224391,0.01
andhra-pradesh,2021,4,22489029,1447717601,Others,1283514,0.057
andhra-pradesh,2022,1,23857951,1254785973,Xiaomi,5743382,0.241
andhra-pradesh,2022,1,23857951,1254785973,Vivo,4772765,0.2
andhra-pradesh,2022,1,23857951,1254785973,Samsung,4124296,0.173
andhra-pradesh,2022,1,23857951,1254785973,Realme,2864092,0.12
andhra-pradesh,2022,1,23857951,1254785973,Oppo,2780974,0.117
andhra-pradesh,2022,1,23857951,1254785973,Apple,594003,0.025
andhra-pradesh,2022,1,23857951,1254785973,OnePlus,580737,0.024
andhra-pradesh,2022,1,23857951,1254785973,Motorola,463652,0.019
andhra-pradesh,2022,1,23857951,1254785973,Huawei,401477,0.017
andhra-pradesh,2022,1,23857951,1254785973,Lenovo,222586,0.009
andhra-pradesh,2022,1,23857951,1254785973,Others,1309987,0.055
arunachal-pradesh,2018,1,21495,0,Xiaomi,5212,0.242
arunachal-pradesh,2018,1,21495,0,Samsung,4354,0.203
arunachal-pradesh,2018,1,21495,0,Vivo,3523,0.164
arunachal-pradesh,2018,1,21495,0,Oppo,2608,0.121
arunachal-pradesh,2018,1,21495,0,Realme,1297,0.06
arunachal-pradesh,2018,1,21495,0,Apple,628,0.029
arunachal-pradesh,2018,1,21495,0,Gionee,563,0.026
arunachal-pradesh,2018,1,21495,0,Lenovo,420,0.02
arunachal-pradesh,2018,1,21495,0,OnePlus,403,0.019
arunachal-pradesh,2018,1,21495,0,Motorola,343,0.016
arunachal-pradesh,2018,1,21495,0,Others,2144,0.1
arunachal-pradesh,2018,2,32883,0,Xiaomi,8058,0.245
arunachal-pradesh,2018,2,32883,0,Samsung,6633,0.202
arunachal-pradesh,2018,2,32883,0,Vivo,5591,0.17
arunachal-pradesh,2018,2,32883,0,Oppo,4204,0.128
arunachal-pradesh,2018,2,32883,0,Realme,1943,0.059
arunachal-pradesh,2018,2,32883,0,Apple,869,0.026
arunachal-pradesh,2018,2,32883,0,Gionee,730,0.022
arunachal-pradesh,2018,2,32883,0,Lenovo,581,0.018
arunachal-pradesh,2018,2,32883,0,OnePlus,554,0.017
arunachal-pradesh,2018,2,32883,0,Motorola,514,0.016
arunachal-pradesh,2018,2,32883,0,Others,3206,0.097
arunachal-pradesh,2018,3,45922,0,Xiaomi,11250,0.245
